Name,Type,Phone Number,Email,Physical Address,Latitude,Longitude,Region
Netcare Linksfield Hospital,Hospital,+27 11 647 3400,,"24 12th Avenue, Linksfield West Johannesburg, 2192",-26.159956,28.096014,South Africa
Netcare Linkwood Clinic,Hospital,+27 11 485 3250,,"24 12th Avenue, Orange Goove,Johannesburg, 2119",-26.159545,28.097032,South Africa
Netcare Margate Private Hospital,Hospital,+27 393127300,,"Netcare Margate 24 Wartsk Street, Margate, 4285, South Africa, Margate, 4275",-30.861155,30.358327,South Africa
Netcare Milpark Hospital,Hospital,,,,-26.180124,28.017957,South Africa
Netcare Moot General,Hospital,+27 12 330 8200,,"572 18th Avenue, Pretoria, 0084",-25.71354,28.218464,South Africa
Netcare Mulbarton Hospital,Hospital,,,"8 True North Road, Mulbarton, Alberton, 2059",-26.298432,28.053144,South Africa
Netcare N1 City Hospital,Hospital,+27 21 590 4444,,"N1 City Hospital Louwtjie Rothman Avenue, Northern Suburbs, Goodwood, 7460",-33.893971,18.558955,South Africa
Netcare N17 Hospital,Hospital,+27 11 365 1400,,"7 Tonk Meter Way, Pollak Park, Springs, 1559",-26.271441,28.427696,South Africa
Netcare Olivedale Clinic,Hospital,+27 11 777 2000,,"Cnr. President Fouche & Windsor Way, Olivedale,Johannesburg, 2125",-26.055776,27.971583,South Africa
Netcare Optiklin Eye Hospital,Hospital,+27 113061620,,"104 Klein Street, Benoni, 1501",-26.178693,28.288432,South Africa
Netcare Park Lane Hospital (Women & Wellness),Hospital,+27 11 480 4000,,"13 Junction Avenue, Parktown, 2193",-26.181348,28.045833,South Africa
Netcare Parklands Hospital,Hospital,+27 31 242 4000,,"Hopelands Road, Overport Durban, 4001",-29.833912,30.998842,South Africa
Netcare Pholosho Hospital,Hospital,+27 152966500,,"10 Mahem Street, Polokwane, 0700",-23.90221,29.493152,South Africa
Netcare Pholoso Hospital,Hospital,+27 15 296 6500,customer.service@netcare.co.za,"Mahem Street, Polokwane, 0700",-23.902224,29.493157,South Africa
Netcare Pinehaven Hospital,Hospital,+27 11 950 5400,,"1 Gateway Road, Pinehaven Estate Krugersdorp, 1739",-26.06167,27.829556,South Africa
Netcare Pretoria East Hospital,Hospital,+27 12 422 2300,,"Cnr Garsfontein & Netcare Road, Moreleta Park Pretoria, 0181",-25.82085,28.304451,South Africa
Netcare Rand Hospital,Hospital,,,Bruce Street,-26.185297,28.04992,South Africa
Netcare Rosebank Hospital,Hospital,,,"14 Sturdee Avenue, Rosebank, Johannesburg, 2132",-26.146359,28.039292,South Africa
Netcare St Anne's Hospital,Hospital,+27 33 897 5000,,"331 Burger Street, Pietermaritzburg, 3201",-29.602046,30.384755,South Africa
Netcare St. Augustine's Hospital,Hospital,+27 31 268 5000,,"107 J.B. Marks Road, Bulwer, Berea, 4001",-29.855967,30.991272,South Africa
Netcare Sunninghill Hospital,Hospital,+27 11 806 1500,,"Cnr Witkoppen & Nanyuki Roads, Sunninghill Sandton, 2196",-26.037762,28.069678,South Africa
Netcare The Bay Hospital,Hospital,+27 35 780 6111,,"Kruger Rand Road, Richards Bay, 3900",-28.750088,32.053248,South Africa
Netcare Unitas Hospital,Hospital,+27 126778000,,"866 Clifton Ave Die Hoewes, Centurion, 0163",-25.832091,28.194995,South Africa
Netcare Unitas Hospital,Hospital,+27 12 677 8000,,"Clifton Avenue, Lyttelton Centurion, 0140",-25.832154,28.195842,South Africa
Netcare Vaalpark Hospital,Hospital,+27 16 971 9000,customer.service@netcare.co.za,"40 Karas Street, Vaalpark Sasolburg, 1947",-26.772921,27.840105,South Africa
Netcare Waterfall City Hospital,Hospital,+27 11 304 6600,,"Cnr Magwa Crescent & Mac Mac Avenue, Midrand, 1686",-26.014056,28.101378,South Africa
Netcare uMhlanga Hospital,Hospital,+27 31 582 5479,,"321 Umhlanga Rocks Drive, Umhlanga Ridge, Durban",-29.728059,31.069017,South Africa
New Jane Furse Memorial Hospital,Hospital,+27 15 265 9400,,"Burgersfort, 1150",-24.729267,29.858542,South Africa
New Somerset Hospital,Hospital,+27 21 402 6911,,"Portswood Road, Green Point, 8001",-33.905115,18.416246,South Africa
Newcastle Clinic,Hospital,+27 34 328 7754,,"Cnr Murchison & Sutherland Streets, Newcastle, 2940",-27.757061,29.930099,South Africa
Newcastle Private Hospital,Hospital,,,"Cnr Hospital & Bird Street, Newcastle, KZN, 2940",-27.769174,29.932528,South Africa
Newcastle Provincial Hospital,Hospital,+27 34 328 0000,sabelo.buthelezi2@kznhealth.gov.za,"4 Hospital street Newcastle, Newcastle, 2940",-27.762034,29.937022,South Africa
Ngqamakhwe Clinic,Hospital,+27 47 487 0166,,"R409 Road,, Nqamakwe, 4990",-32.209202,27.93649,South Africa
Ngwelezana Hospital,Hospital,+27 35 901 7000,,"Thanduyise Drive, Empangeni,KZN, 3880",-28.779241,31.864893,South Africa
Nic Bodenstein Hospital,Hospital,+27185961100,,,-27.187803,25.982273,South Africa
Niemeyer Memorial Hospital,Hospital,+27 34 331 3011,nkosi.bongani@kznhealth.gov.za,"32 Kantoor Street, Utrecht",-27.661698,30.316115,South Africa
Nkandla Hospital,Hospital,+27 35 833 5000,jabulani.zwane@kznhealth.gov.za,"Mbatha lane, Nkandla",-28.624718,31.086281,South Africa
Nkonjeni Provincial Hospital,Hospital,+27 35 873 0013,pro.nkonjenihospital@kznhealth.gov.za,,-28.226934,31.416113,South Africa
Nkqubela Chest Hospital,Hospital,+27 43 761 2132;+27 43 761 2131,,"1124 Billie Road, Mdantsane, 5219",-32.932092,27.740826,South Africa
Nompumelelo Hospital,Hospital,+27 40 673 3321; +27 40 673 3324,,"Grahamstown Road, Peddie, Eastern Cape, 5640",-33.208046,27.131971,South Africa
Northdale Hospital,Hospital,+27 33 387 9000,pro.northdale@kznhealth.gov.za,"Chota Motala Road, Northdale Pietermaritzburg, 3200",-29.576454,30.40348,South Africa
Northern Cape Mental Healthcare Hospital,Hospital,,,,-28.771763,24.72199,South Africa
Nthorwane Clinic,Hospital,+27 17 778 0009,,"473 Twala, Greylingstad,Mpumalanga, 2415",-26.762805,28.776016,South Africa
Ntshabeni Clinic,Hospital,+27 87 310 8310,,"9 Park Road, Mthata, 5099",-31.533694,28.678203,South Africa
Nxuba Provincial Hospital,Hospital,,,"30 Hospital Street, Nxuba, 5880",-32.166952,25.62288,South Africa
Ocean View Clinic,Hospital,+27 21 400 5494,,"Carin CI, Ocean View, Cape Town",-34.148068,18.351029,South Africa
Odi Community Hospital,Hospital,+27 12 725 2300,,"Klipgat Road (next to Hebron College), Mabopane, Gauteng, 0190",-25.518249,28.022528,South Africa
Old Welkom Provincial ( Not in Use),Hospital,,,,-27.984542,26.729717,South Africa
OraniaMed,Hospital,,,"30 Olienhoutrylaan, Orania, 8752",-29.818672,24.41439,South Africa
Orlando Clinic,Hospital,+27 11 935 5186,,"6516 Rathebe Street, Soweto, Gauteng",-26.237044,27.919184,South Africa
Orsmond TB Hospital,Hospital,,,"1 John Dissel Drive, Kariega",-33.747413,25.380005,South Africa
Orthotic and Prosthetic Centre,Hospital,+27 21 531 5300,,"Ext Forest Drive, Pinelands, 7405",-33.922664,18.524307,South Africa
Osindisweni Hospital,Hospital,,,,-29.606352,30.985391,South Africa
Otto Du Plessis Hospitaal,Hospital,+27 28 424 1167;+27 28 424 2652,,"C/o Dorpsig & Van Riebeeck Street, Bredasdorp, Cape Agulhas, Overberg, 7280",-34.536577,20.034255,South Africa
Oudtshoorn Hospital,Hospital,+27 44 203 7200; +27 44 203 7201,charles.dreyer@westerncape.gov.za,"Park Road, Oudtshoorn, Western Cape",-33.588161,22.187937,South Africa
Outeniekwa Child & Youth Care Centre,Hospital,,,,-33.993582,22.47572,South Africa
P.Z. Meyer Hospital,Hospital,+27 42 291 2072,,"Kraanvoël Street, Humansdorp, 6300",-34.022399,24.758304,South Africa
Paarl General Hospital,Hospital,+27 21 860 2500,,"Corner Hospital Street and Bergrivier Boulevard, Paarl, Western Cape",-33.725872,18.969967,South Africa
Panorama Animal Clinic,Hospital,+27126616041,panovet@yahoo.com,"209 Panorama Street, The Reeds, 0157, Centurion, Gauteng Cnr Alice & Panorama Street, Centurion,Pretoria, 0157",-25.893283,28.13663,South Africa
Park Lane Hospital,Hospital,,,"15 Junction Avenue, Parktown,Johannesburg",-26.182114,28.046243,South Africa
Parkland Clinic,Hospital,+27 11 812 4000,,"15 15 Springs West Road, Pollak Park, Springs, 1559",-26.265794,28.435993,South Africa
Parys District Hospital,Hospital,+27 56 811 2157,,"Hospital Road, Parys",-26.89657,27.47245,South Africa
PathCare MediClinic Cape Town,Hospital,+27 21 422 0439,ctmc.dep@pathcare.co.za,"21 Hof Street, Cape Town, 8001",-33.936537,18.41039,South Africa
Pathcare,Hospital,+27185961355,clients@pathcare.co.za,"12 Leask Street, Wolmaransstad, 2630",-27.197666,25.984424,South Africa
Pathcare George,Hospital,,,"112 York Street, George, 6529",-33.957998,22.457983,South Africa
Pelonomi Hospital,Hospital,,,"Pelonomi Hospital Dr. Belcher Road, Heidedal, Bloemfontein, 9301",-29.140465,26.244734,South Africa
Phalaborwa Health Centre,Hospital,,,"Grosvenor Crescent, Phalaborwa",-23.932944,31.136332,South Africa
Phelang Private Hospital,Hospital,,,"19489 Molepo Street, Mamelodi East, Pretoria, 0122",-25.713926,28.378525,South Africa
Philedalphia Hospital,Hospital,,,,-25.257474,29.149712,South Africa
Phoenix Assessment & Therapy Centre,Hospital,+27 31 508 0700;+27 31 508 0702,,"315 Lenhan Drive, Phoenix, 4068",-29.690286,30.996614,South Africa
Pholosong Hospital,Hospital,,,Indaba Street,-26.3398,28.375903,South Africa
Piet Retief Hospital,Hospital,+27 17 824 1200,,"11 Pretorius, Piet Ritief, 2380",-27.017935,30.807973,South Africa
Polokwane Provincial Hospital,Hospital,+27 15 297 3163,,"18 College street Hospital Street, Polokwane, 0700",-23.894361,29.459445,South Africa
Pongola Hospital,Hospital,,,,-27.37695,31.618776,South Africa
Port Alfred Hospital,Hospital,+27 46 604 4000,,"Southwell Road, Port Alfred, 6170",-33.595745,26.883573,South Africa
Port Elizabeth Provincial Hospital,Hospital,+27 41 392 3911,,"Buckingham Road, Gqeberha, 6001",-33.957767,25.599786,South Africa
Port Shepstone Regional Hospital,Hospital,+27 39 688 6000,phumza.morai@kznhealth.gov.za,"7 Bazley Street, port shepstone, 4680",-30.743435,30.450733,South Africa
Porterville Hospital,Hospital,,,,-33.018265,18.994334,South Africa
Postmasburg Hospital,Hospital,,,"17 West End Street, Postmasburg, 8420",-28.328307,23.060139,South Africa
Pretoria Eye Institute,Hospital,+27 12 427 0000,info@eyeinstitute.co.za,"630 630 Francis Baard St, Arcadia, Pretoria, 0007, Pretoria, 0083",-25.747415,28.210883,South Africa
Pretoria Urology Hospital,Hospital,+27 12 423 4000,urology@urology.co.za,"1162 Cnr Grosvenor St &, Pretorius St, Hatfield, Pretoria,, PRETORIA, 0028",-25.744085,28.237782,South Africa
Pretoria West Hospital,Hospital,+27 12 380 1392,,"380 Sytze Wierda Avenue, Philip Nel Park, Pretoria, Gauteng, 0001",-25.736407,28.140233,South Africa
Prince Albert Hospital,Hospital,+27 23 541 1300 x1301,johanna.gous@westerncape.gov.za,"Laër Mark Street, Prince Albert, 6930",-33.216451,22.02561,South Africa
Prince Mshiyeni Memorial Hospital,Hospital,+27 31 907 8111,maxwell.mbanjwa@kznhealth.gov.za,"Mshiyeni Road, Umlazi",-29.954572,30.934909,South Africa
Prof ZK Mathews Hospital,Hospital,+27 53 531 9400,,"4515 North Road,, Barkly West, 8375",-28.534529,24.513997,South Africa
Queen Nandi Regional Hospital,Hospital,+27 35 907 7000,,"29 Union Street, Empangeni, 3380",-28.739865,31.896564,South Africa
R. K. Khan Hospital,Hospital,,,,-29.914074,30.886869,South Africa
R.K Khan Hospital,Hospital,+27 31 459 6000,mbali.mthalane@kznhealth.gov.za,"336 R K Khan Circle, Westcliff, Chatsworth, 4092",-29.915168,30.887449,South Africa
RH Bell Hospital,Hospital,+27 119541023,,"Bell Drive, Krugersdorp, 1746",-26.097243,27.80453,South Africa
Radie Kotze Hospital,Hospital,,,,-32.906077,18.762711,South Africa
Rahima Moosa Mother And Child Hospital,Hospital,+27 11 470 9000,,"Corner Fuel and Oudtshoorn Street, Coronationville, Johannesburg",-26.189097,27.972224,South Africa
Randfontein Hospital,Hospital,,,,-26.180544,27.71191,South Africa
Randfontein Private Hosptial,Hospital,,,"Lister Road, Randfontein",-26.167711,27.718875,South Africa
Raslouw Sub-Acute Hospital,Hospital,,,"433 Lochner Road, Raslouw, 0157",-25.859567,28.100897,South Africa
Ratlou Hospital,Hospital,,,Madibogo,-26.437161,25.204083,South Africa
Red Cross War Memorial Children's Hospital,Hospital,+27 21 658 5111,,"Klipfontein Road, Cape Town, 7700",-33.954209,18.488709,South Africa
Red Cross War Memorial Children's Hospital: Division of Child and Adolescent Psychiatry,Hospital,,,"46 Sawkins Road, Rosebank, 7700, ZA",-33.952934,18.481234,South Africa
Reitz Provincial Hospital,Hospital,+27 58 863 2806,,"1 Artie Street, Reitz, 9810",-27.803171,28.419171,South Africa
Rekopane old age and disability center,Hospital,,,,-25.467302,26.481933,South Africa
Richmond Chest Hospital,Hospital,+27 33 212 2170,Hlanganani.Bhengu@kznhealth.gov,"Durban Road, Richmond,Durban, 3780",-29.865213,30.275323,South Africa
Richmond Hospital,Hospital,,,,-31.408796,23.949748,South Africa
Richmond Hospital,Hospital,,,"Durban Road, Richmond",-31.409043,23.949279,South Africa
Rietvlei Hospital,Hospital,+27 39 260 5000,,,-30.487335,29.82632,South Africa
Rob Ferreira Hospital,Hospital,+27 13 741 6100,,"Piet Retief Street, Mbombela, 1200",-25.477081,30.970918,South Africa
Robertson Hospital,Hospital,+27 23 626 8040,maryke.cronje@westerncape.gov.za,"Van Oudtshoorn Street, Robertson,Worcester, 6705",-33.801967,19.891254,South Africa
Rosepark Hospital,Hospital,,,,-29.148629,26.178403,South Africa
SANTA Hospital,Hospital,,,,-32.778504,26.657616,South Africa
SPCA BOOYSENS,Hospital,+27 116813600,,"5 Benray Road, Reuven, Johannesburg, 2091",-26.2355,28.029405,South Africa
SS Gida,Hospital,,,"R352 Main road Keiskammahoek, Eastern Cape, South Africa, 5670",-32.675053,27.142903,South Africa
ST. FRANCIS HOSPITAL - MAHLABATHINI,Hospital,+27 35 873 0203; +27 35 873 0204; +27 35 873 0205,phumzile.msane@kznhealth.gov.za,"King Dinizulu Highway, Ulundi",-28.224286,31.476959,South Africa
Sabie Hospital,Hospital,,,,-25.093087,30.781924,South Africa
Sannieshof Hospital,Hospital,,,Hospital Street,-26.523859,25.802056,South Africa
Sawas Memorial Provincial Hospital,Hospital,+27 49 836 0083,,"College Street, Jansenville, 6265",-32.941728,24.662089,South Africa
Schweizer-Reneke Hospital,Hospital,+27 53 963 1291,,"1 Hospital Street, Schweizer-Reneke, 2780",-27.182333,25.328069,South Africa
Scottsville Family Clinic,Hospital,+27 33 342 1011; +27 33 342 1115; +27 82 7786933,,"50 Coronation Road, Pietermaritzburg, 3200",-29.616616,30.39337,South Africa
Sebokeng Hospital,Hospital,,,,-26.606953,27.848743,South Africa
Sediba Hope Medical Centre,Hospital,+27 83 307 4063,,"50 Vos Street, Pretoria, 0002",-25.752353,28.211689,South Africa
Sekororo Hospital,Hospital,+27 15 383 9400,,"Paul Kruger Street, Trichardt, Limpopo, 0890",-24.252888,30.447833,South Africa
Selby Hospital(Solomon Stix Morewa Memorial),Hospital,+27114914100,,"121 Eloff Street, Selby, Johannesburg, 2001",-26.221591,28.043064,South Africa
Seshego Hospital,Hospital,+27 152233441,,"Chris Hani Street, Polokwane, 0742",-23.856579,29.394954,South Africa
Settlers Day Hospital,Hospital,+27 46 622 3033,,"1 Cobden Street, Makhanda, 6139",-33.307731,26.533084,South Africa
Settlers Hospital,Hospital,+27 46 622 2215,,"Milner Street, Grahamstown, Eastern Cape, 6140",-33.301976,26.515257,South Africa
Shongwe Hospital,Hospital,,,,-25.685812,31.491584,South Africa
Shongwe Hospital,Hospital,+27 13 781 3000,,"kamatsamo shongwe mission hospital Jeppies rief road, schoemansdal, 1331",-25.686424,31.493803,South Africa
Sigagule,Hospital,,,,-24.588633,31.09822,South Africa
Siloah Lutheran Mission TB Hospital,Hospital,+27 34 907 5288,,"E L C Dlomo Dlomo Farm, Louwsburg, Vryheid, 3100",-27.739963,31.509807,South Africa
Siloam Hospital,Hospital,+27 159730004,info@sadoctors.co.za,"Venda Sun Road, Makhado Local Municipality, 0920",-22.898887,30.195415,South Africa
Silverton Clinic,Hospital,+27 12 358 6733,,"Pretoria Street, Pretoria, 0127",-25.733367,28.29766,South Africa
Sipetu Hospital,Hospital,,,,-31.091448,29.187646,South Africa
Siyathemba Clinic,Hospital,+27 17 773 2056,,"5142 Mqoqo Street, Balfour, 2410",-26.654912,28.606485,South Africa
Sizwe Tropical Disease Hospital,Hospital,,,,-26.138709,28.124936,South Africa
Somkhele Clinic,Hospital,,,,-28.330769,32.100679,South Africa
Soni Medical and Dental Centre,Hospital,,,"73 Rahima Moosa, Newclare, Randburg, 2093",-26.184674,27.968532,South Africa
South Rand Hospital,Hospital,+27 11 681 2000; +27 11 681 2018,,"Corner Friars Hill & Rosey Street, Rosettenville, Johannesburg, Gauteng",-26.25308,28.062314,South Africa
Southlake Medical Centre,Hospital,+27 126637895,,"99 Lenchen Avenue, Centurion, 0157",-25.852658,28.195038,South Africa
Spescare Helderberg,Hospital,,,,-34.112913,18.83834,South Africa
Springbok Hospital,Hospital,+27 27 712 2018,,"Hospitaal Street, Springbok, 8240",-29.660949,17.882155,South Africa
St Aiden's Hospital,Hospital,+27 31 314 2200,Hlengiwe.Mncwabe@kznhealth.gov.za,"33 Centenary Road, Durban",-29.851133,31.010713,South Africa
St Andrews Hospital,Hospital,,,,-30.576071,29.889925,South Africa
St Barnabas Provincial Hospital,Hospital,+27 47 555 5300,mbandlasikiswa@gmail.com,"Stand 1 Port St Johns Road,, Libode, 5160",-31.563778,29.11542,South Africa
St Helena Private Hospital,Hospital,,,"Hamlet Road, Matjhabeng Local Municipality, 9459",-28.011993,26.711344,South Africa
St Lucy's Hospital,Hospital,+27 47 532 6259,,"Tsolo,Eastern Cape, 5171",-31.298146,28.629856,South Africa
St Mary's Hospital,Hospital,,,"1 Hospital Road, Pinetown, 3610",-29.848853,30.825172,South Africa
St Rita's Hospital,Hospital,,,,-24.843485,29.804043,South Africa
St. Patrick's Hospital,Hospital,+27 39 251 0236,,"Saint Patrick's Hospital Hope Street, Bizana, 4800",-30.865271,29.853906,South Africa
Stanford community clinic,Hospital,,,"Mathilda May Street, Stanford, 7210",-34.445667,19.453093,South Africa
Stanza Bopape Community Health Centre,Hospital,+27 82 452 3843,,"Stand 2 Shilovhane Street, Pretoria, 0122",-25.705883,28.394245,South Africa
Stellenbosch Provincial Hospital,Hospital,,,,-33.930349,18.870058,South Africa
Sterkfontein Psychiatric Hospital,Hospital,+27 11 951 8000,,"Sterkfontein Road, Krugersdorp, Johannesburg, Gauteng, South Africa",-26.0578,27.747945,South Africa
Steve Biko Academic Hospital,Hospital,+27 12 354 1000,,"c/o Steve Biko and Malan Street, Capital Park, 0001",-25.729362,28.201748,South Africa
Steynsburg Hospital,Hospital,+27 48 884 0241,,"1 Henning Street, Steynsburg, 5920",-31.293008,25.812044,South Africa
Stikland Psychiatric Hospital,Hospital,+27 21 9404400,Elizabeth.Botha@westerncape.gov.za,"75 De la Haye Avenue, Bellville, 7530",-33.896788,18.659206,South Africa
Stoffel Coetzee Provincial Hospital,Hospital,+27 51 683 0168,,"Cnr Brand & Voortrekker Street, Smithfield, 9966",-30.224201,26.522374,South Africa
Suikerbosrand Clinic,Hospital,+27 16 342 9200,,"Cnr H F Verwoerd, Maré and Begeman Street, Heidelberg ..., 1441",-26.500708,28.353507,South Africa
Sundays Valley Hospital,Hospital,+27 42 230 0406,,"Whyte Street, Kirkwood,Eastern Cape, 6120",-33.394737,25.43957,South Africa
Sunshine Hospital,Hospital,+27 114203000,,"1522 Soma Street, Benoni,Gauteng, 1501",-26.212955,28.301224,South Africa
Sunward Park Hospital,Hospital,,,"Cnr Kingfisher Avenue, Aquarius Road & Bert Lacey Drive, Sunward Park Boksburg, 1459",-26.260078,28.256691,South Africa
Sunward Park Hospital Netcare,Hospital,+27 118971600,,"sunpark hospital Kingfisher Avenue, Boksburg, 1459",-26.259937,28.256815,South Africa
Sutherland Hospital,Hospital,,,"Theron Street, Sutherland, 6920",-32.39893,20.664449,South Africa
Swartruggens Health Centre,Hospital,,,,-25.653675,26.688792,South Africa
Swartruggens Hospital,Hospital,,,"316 Mandela Street, Swartruggens, 2835",-25.632678,26.684694,South Africa
Swellendam Provincial Hospital,Hospital,+27 28 514 8400,,"Drostdy Street, Swellendam",-34.024382,20.449373,South Africa
TC Newman Hospital,Hospital,+27 21 877 6400,,"Rosary Street, Paarl -  Charlston Hill, Western Cape, 7646",-33.722272,18.988021,South Africa
THINK SITE CLINIC- Adherence Module,Hospital,,,,-30.071656,30.869175,South Africa
THINK SITE CLINIC- Adherence Module,Hospital,,,,-30.199694,30.753561,South Africa
THINK SITE CLINIC- Adherence Module,Hospital,,,Udlambedlu Road,-30.173214,30.768561,South Africa
THINK SITE CLINIC- Adherence Module,Hospital,,,,-30.168109,30.818696,South Africa
THINK SITE CLINIC- Adherence Module,Hospital,,,,-30.149318,30.81352,South Africa
Tambo Memorial Hospital,Hospital,+27 118988000,,"Railway Street, Boksburg, 1459",-26.218348,28.244772,South Africa
Tayler Bequest Hospital,Hospital,+27 39 737 3107,,"Main Street, Mount Fletcher, Eastern Cape, 4470",-30.348071,28.82168,South Africa
Tayler Bequest Hospital,Hospital,+27 39 257 0043,,"Taylor Bequest Street, Tlokoeng, 4470,",-30.689192,28.509735,South Africa
Temba Hospital,Hospital,+27 13 796 9400,,"123 Kabokweni Road, Kabokweni, Mpumalanga, 1245",-25.345058,31.120581,South Africa
Temba SANTA Hospital,Hospital,+27 46 622 3524,,"A Street, Grahamstown, 6139",-33.310121,26.55123,South Africa
Tembisa Hospital,Hospital,+27 11 923 2000,,"Flint Mazibuko Drive, Tembisa, 1632",-25.983099,28.237475,South Africa
Thaba Leshoba Health Centre,Hospital,,,,-23.489196,28.661832,South Africa
Thabamoopo Psychiatric Hospital,Hospital,+27 15 632 4112,,,-24.3026,29.549221,South Africa
Thabazimbi Public Hospital,Hospital,+27 14 777 7000,,"Hospital Street, Thabazimbi,Limpopo, 0387",-24.589845,27.392502,South Africa
Thabazimbi Public Hospital,Hospital,+27 14 777 7000,,"1 Lood Drive, Thabazimbi, 0387",-24.589365,27.393043,South Africa
The Ear And Eye Clinic,Hospital,+27 10 001 9057,,"16 Philip Engelbrecht Avenue, Meyersdal, 1448",-26.288984,28.100903,South Africa
The Newhaven,Hospital,+ 27 21 010 0813,nsm.durbanville@newhaven.co.za,"14 Hafele Road, Cape Town, 7550",-33.831419,18.653347,South Africa
Thebe District Hospital,Hospital,,,"Mauritz Street, Harrismith, 9880",-28.271742,29.138083,South Africa
Thelle Mogoerane Hospital,Hospital,+27 11 241 5600,,"12390 Nguzu Street, Vosloorus, Gauteng, 1475",-26.35695,28.224307,South Africa
Thelle Mogoerane Regional Hospital,Hospital,+27 118917000,,"12390 Nguza Street, Vosloorus, 1486",-26.357122,28.22436,South Africa
Thembelihle Clinic,Hospital,,,,-26.340664,27.866398,South Africa
Thengane Clinic,Hospital,+27 35 592 0158,,"Richards Bay, 3973",-27.020166,32.691029,South Africa
Think Site Clinic - Adherence Module,Hospital,,,,-30.096425,30.855851,South Africa
Thulamahashe Community Health Centre,Hospital,+27 13 773 1350,,"thulamahashe, 1365",-24.727311,31.207388,South Africa
Thusanong District Hospital,Hospital,+27 57 354 2111,,"75 Ben Regal Street, Hospitaalpark, 9480",-27.876813,26.659232,South Africa
TimRon Health & Wellness Centre,Hospital,+27 11 462 7292,www.timronhealthcntre.co.za,"256 Church Street, Randburg,Johannesburg",-26.031025,27.975805,South Africa
Tintswalo Hospital,Hospital,+27 13 795 5490,,"Chavelagaza Road, Acornhoek, 1360",-24.59043,31.061058,South Africa
Tiyani Health Centre,Hospital,+27 15 873 0019,,"Tiyani Village,, Thohoyandou",-23.307762,30.294684,South Africa
Tlakgameng Community Health Centre,Hospital,,,,-26.468955,24.34326,South Africa
Tlhanane Community Health Centre,Hospital,,,"3560 Monareng Street, Tlhabane, 0299",-25.637981,27.216066,South Africa
Tokollo Hospital,Hospital,+27 58 852 5400,,"40 Myron Stree, Heilbron, Free State",-27.289507,27.961162,South Africa
Tonga Hospital,Hospital,+27 13 780 9000,,"Tonga Village,Mpumalanga",-25.695167,31.788038,South Africa
Touwsrivier Kliniek,Hospital,,,,-33.340699,20.028591,South Africa
Tower Psychiatric Hospital,Hospital,+27466451122,,,-32.773701,26.626036,South Africa
Tower Psychiatric Hospital,Hospital,+27 46 645 1122,,"2411 Somerset Street, Fort Beaufort, 5720",-32.771454,26.624094,South Africa
Townhill Mental Hospital,Hospital,+27 33 345 5720,,"Hyslop Road, Pietermaritzburg",-29.5852,30.367758,South Africa
Trauma Life Wilgers,Hospital,,,"5 Denneboom Road, Wilgers Ext. 14, Pretoria",-25.768167,28.320135,South Africa
Tshepo-Themba Private Clinic,Hospital,+27119830300,,"47 Cnr Braamfischer Drive & Elias Motsoaledi Road, Dobsonville,Soweto",-26.205596,27.874413,South Africa
Tshepong Hospital,Hospital,+27 18 406 3111,,"Benjamin Oliphant Street, Klerksdorp, North West Province",-26.886708,26.616203,South Africa
Tshepong Medical Centre,Hospital,,,"Tsamaya Avenue, Mamelodi East, Pretoria",-25.713009,28.377495,South Africa
Tshwane District Hospital,Hospital,+27 12 354 7000,,"349-Jr Doctor Savage Road, Pretoria, 0084",-25.732747,28.200657,South Africa
Tshwane District Hospital,Hospital,+27 12 354 7000,,"Doctor Savage Road, Pretoria, 0001",-25.733092,28.199828,South Africa
Tshwarango District Hospital,Hospital,,,,-27.305912,23.345406,South Africa
Tswelelang Community Health Clinic,Hospital,+27185951014,,"1365 Main Road, woolmaranstaad, 2630",-27.234205,25.977107,South Africa
Tswelopelo Primary Health Care Clinic,Hospital,,,,-26.326328,28.187376,South Africa
Tygerberg Hospital,Hospital,+27 21 938 4911,,"Francie Van Zijl Drive, Tygerberg, 7505",-33.913578,18.613946,South Africa
UCT Private Academic Hospital,Hospital,+27 21 442 1800,uct.info@netcare.co.za,"D18 Anzio Road, Cape Town, 7925",-33.942054,18.463314,South Africa
Uitenhage Provincial Hospital,Hospital,,,"36 Channer Street, Kariega, 6230",-33.740906,25.406872,South Africa
Umgeni Hospital,Hospital,+27 33 330 6146,ayanda.mazwana@kznhealth.gov.za,"Main Street, Howick, 3290",-29.502776,30.234265,South Africa
Umtata General Hospital,Hospital,+27 47 502 4432; +27 47 502 4433,,"Blakeway Road, Mthatha, 5099",-31.591964,28.774145,South Africa
Umtshezi Private Hospital,Hospital,,,,-29.02199,29.85193,South Africa
Umzimkulu Psychiatric Hospital,Hospital,,,,-30.253747,29.924986,South Africa
Union Hospital,Hospital,+27 11 869 8573,,"47 Clinton Road 1449, Alberton, 1449",-26.27022,28.120436,South Africa
Union Mine Hospital,Hospital,,,,-24.938412,27.154952,South Africa
Uniondale Hospital,Hospital,+27 44 752 1068,,"Hospital Street, Uniondale, 6460",-33.659696,23.125729,South Africa
Universitas Academic Hospital,Hospital,+27 51 506 3500,,"1 Logeman Street, Bloemfontein, 9301",-29.116898,26.184614,South Africa
Valkenberg Psychiatric Hospital,Hospital,+27 21 440 3111,,"Valkenberg Hospital Road, Cape Town, 7925",-33.939582,18.480423,South Africa
